region,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual,jan-feb,mar-may,jun-sep,oct-dec,winter,summer,monsoon,post_monsoon,annual_calc
BIHAR,1988,1.2,15.3,27.3,46.9,46.2,174.5,364.5,459.4,153.2,33.7,1.5,13.8,1337.4,16.4,120.3,1151.6,49.0,16.5,120.4,1151.6,49.0,1337.5
BIHAR,1989,8.9,8.7,6.9,0.2,100.3,152.9,446.0,171.9,330.9,28.2,1.0,14.0,1269.9,17.5,107.4,1101.7,43.2,17.6,107.39999999999999,1101.6999999999998,43.2,1269.8999999999999
BIHAR,1990,0.3,30.2,13.8,14.0,83.3,156.6,485.5,204.4,201.2,49.7,0.0,0.2,1239.4,30.6,111.1,1047.8,49.9,30.5,111.1,1047.7,49.900000000000006,1239.2
BIHAR,1991,14.5,6.3,7.9,8.9,31.2,176.2,179.7,324.2,270.5,7.2,0.0,19.2,1045.7,20.7,48.0,950.5,26.5,20.8,48.0,950.5999999999999,26.4,1045.8
BIHAR,1992,2.6,3.1,0.1,2.6,61.1,83.9,284.8,219.2,85.9,52.4,1.4,0.4,797.6,5.8,63.8,673.8,54.2,5.7,63.800000000000004,673.8000000000001,54.199999999999996,797.5
BIHAR,1993,9.4,4.0,24.5,24.5,51.1,154.8,209.1,357.3,320.0,34.3,19.3,0.1,1208.3,13.4,100.1,1041.2,53.6,13.4,100.1,1041.2,53.699999999999996,1208.3999999999999
BIHAR,1994,28.3,29.1,1.0,7.0,32.7,130.9,217.7,257.6,226.5,32.9,4.4,1.2,969.4,57.5,40.7,832.8,38.5,57.400000000000006,40.7,832.7,38.5,969.3
BIHAR,1995,6.8,11.6,2.0,0.1,6.7,162.9,227.5,335.7,279.1,11.4,44.4,23.8,1111.9,18.4,8.8,1005.1,79.6,18.4,8.8,1005.1999999999999,79.6,1112.0000000000002
BIHAR,1996,26.0,21.7,0.2,3.0,18.2,220.1,238.5,350.9,162.5,66.2,0.0,0.0,1107.2,47.7,21.4,972.0,66.2,47.7,21.4,972.0,66.2,1107.3
BIHAR,1997,10.5,1.1,2.9,29.3,42.2,211.0,463.9,287.6,185.8,27.8,11.0,30.6,1303.7,11.6,74.4,1148.3,69.5,11.6,74.4,1148.3,69.4,1303.6999999999998
BIHAR,1998,8.4,11.2,23.6,26.6,38.2,96.6,465.1,377.4,188.0,83.0,14.5,0.0,1332.5,19.6,88.4,1127.0,97.5,19.6,88.4,1127.1,97.5,1332.6
BIHAR,1999,0.1,0.2,0.4,3.8,83.6,265.1,380.8,347.5,199.6,114.1,6.9,0.6,1402.7,0.3,87.8,1192.9,121.7,0.30000000000000004,87.8,1193.0,121.6,1402.6999999999998
BIHAR,2000,0.5,12.1,3.6,37.2,96.2,267.2,264.3,201.4,314.8,9.6,0.0,0.1,1207.0,12.7,137.0,1047.7,9.7,12.6,137.0,1047.7,9.7,1206.9999999999998
BIHAR,2001,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,1.5,114.0,949.8,181.8,1.5,114.0,949.8,181.8,1247.1
BIHAR,2002,13.4,11.3,2.2,25.0,74.8,116.6,386.1,247.7,192.8,33.8,1.4,0.7,1105.8,24.6,102.1,943.2,35.8,24.700000000000003,102.0,943.2,35.9,1105.8000000000002
BIHAR,2003,13.2,39.7,10.2,21.9,41.4,230.9,356.8,310.6,183.9,142.0,0.2,3.0,1353.9,52.9,73.5,1082.3,145.2,52.900000000000006,73.5,1082.2,145.2,1353.8000000000002
BIHAR,2004,22.7,2.1,2.2,32.0,72.7,246.8,418.4,175.9,115.3,56.4,3.1,0.0,1147.8,24.8,107.0,956.4,59.5,24.8,106.9,956.4,59.5,1147.6
BIHAR,2005,13.9,14.3,12.1,7.7,28.6,82.5,300.0,309.1,105.1,34.3,0.0,0.2,907.8,28.2,48.5,796.7,34.5,28.200000000000003,48.400000000000006,796.7,34.5,907.8000000000001
BIHAR,2006,0.1,0.0,1.9,19.2,73.2,200.0,290.7,160.4,285.2,17.6,2.9,1.6,1052.8,0.1,94.3,936.3,22.1,0.1,94.3,936.3,22.1,1052.7999999999997
BIHAR,2007,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,34.3,140.2,1369.4,56.2,34.400000000000006,140.10000000000002,1369.4,56.2,1600.1
BIHAR,2008,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0.0,1197.7,30.0,62.6,1083.5,21.6,30.0,62.5,1083.6,21.5,1197.6
BIHAR,2009,0.3,0.4,1.1,2.9,98.5,67.7,213.6,298.9,127.6,72.6,5.1,0.8,889.3,0.7,102.5,707.7,78.4,0.7,102.5,707.8000000000001,78.49999999999999,889.5
BIHAR,2010,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5.0,2.1,629.2,1.3,51.1,536.2,40.7,1.2000000000000002,51.1,536.2,40.7,629.2
BIHAR,2011,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,11.8,107.6,964.8,12.9,11.9,107.6,964.9,12.9,1097.3
BIHAR,2012,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0,1032.4,20.9,46.5,924.4,40.6,20.8,46.5,924.4000000000001,40.699999999999996,1032.4
BIHAR,2013,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0,1069.9,27.7,122.4,722.2,197.5,27.700000000000003,122.4,722.2,197.5,1069.8
BIHAR,2014,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2,1061.0,50.5,112.9,848.6,49.0,50.5,113.0,848.5,49.0,1061.0
BIHAR,2015,12.8,1.8,27.2,38.7,39.5,122.1,231.5,287.0,101.7,10.4,0.0,0.0,872.7,14.6,105.5,742.3,10.4,14.600000000000001,105.4,742.3000000000001,10.4,872.7
EAST UTTAR PRADESH,1901,62.6,31.3,8.2,1.1,13.6,21.8,226.5,285.6,215.4,4.9,0.1,2.1,873.2,93.9,22.9,749.3,7.1,93.9,22.9,749.3000000000001,7.1,873.2
EAST UTTAR PRADESH,1902,6.1,2.3,2.4,2.0,21.4,32.5,411.5,155.4,257.2,13.2,1.2,0.0,905.2,8.3,25.9,856.6,14.5,8.399999999999999,25.799999999999997,856.5999999999999,14.399999999999999,905.2
EAST UTTAR PRADESH,1903,8.2,0.4,1.3,0.7,15.3,71.6,115.3,420.2,258.7,324.7,0.0,0.0,1216.4,8.6,17.3,865.8,324.7,8.6,17.3,865.8,324.7,1216.4
EAST UTTAR PRADESH,1904,7.3,1.5,8.3,0.4,28.7,148.0,359.4,328.8,95.0,50.6,17.0,26.3,1071.2,8.8,37.4,931.1,93.9,8.8,37.4,931.2,93.89999999999999,1071.2999999999997
EAST UTTAR PRADESH,1905,16.8,23.6,20.0,5.4,15.4,17.3,302.4,316.2,169.5,3.3,0.0,1.6,891.6,40.5,40.9,805.4,4.9,40.400000000000006,40.8,805.4,4.9,891.4999999999999
EAST UTTAR PRADESH,1906,5.7,58.2,6.7,0.0,13.5,140.6,341.2,290.9,135.5,5.1,0.0,0.1,997.7,64.0,20.3,908.2,5.2,63.900000000000006,20.2,908.1999999999999,5.199999999999999,997.5
EAST UTTAR PRADESH,1907,2.1,74.9,19.2,20.3,11.1,48.6,173.5,290.9,25.7,0.0,0.0,0.1,666.3,77.0,50.5,538.6,0.1,77.0,50.6,538.7,0.1,666.4
EAST UTTAR PRADESH,1908,19.2,15.7,7.7,0.8,5.2,63.3,230.5,304.0,86.1,11.9,0.0,0.3,744.7,34.9,13.7,683.9,12.2,34.9,13.7,683.9,12.200000000000001,744.6999999999999
EAST UTTAR PRADESH,1909,8.4,5.4,0.0,66.6,6.6,248.9,399.0,206.9,135.3,9.0,0.0,20.5,1106.9,13.9,73.2,990.2,29.5,13.8,73.19999999999999,990.0999999999999,29.5,1106.6
EAST UTTAR PRADESH,1910,4.4,0.2,0.5,1.6,28.6,163.8,231.1,341.4,213.5,103.0,28.0,0.2,1116.4,4.6,30.8,949.8,131.2,4.6000000000000005,30.700000000000003,949.8,131.2,1116.3
EAST UTTAR PRADESH,1911,40.1,0.1,29.1,2.2,4.0,121.8,85.9,320.7,373.4,99.4,37.1,0.1,1113.9,40.2,35.3,901.8,136.6,40.2,35.3,901.8,136.6,1113.8999999999999
EAST UTTAR PRADESH,1912,16.0,7.3,6.5,5.7,18.8,60.6,336.5,279.1,117.6,0.7,30.2,0.5,879.6,23.4,31.0,793.8,31.4,23.3,31.0,793.8000000000001,31.4,879.5000000000001
EAST UTTAR PRADESH,1913,0.6,37.1,32.0,0.5,68.7,175.0,222.0,200.0,95.7,15.5,0.0,14.5,861.4,37.7,101.2,692.6,29.9,37.7,101.2,692.7,30.0,861.6
EAST UTTAR PRADESH,1914,1.3,16.1,21.8,8.3,55.3,37.2,407.7,346.1,92.1,2.6,0.1,0.2,988.8,17.3,85.4,883.1,2.9,17.400000000000002,85.4,883.1,2.9000000000000004,988.8000000000002
EAST UTTAR PRADESH,1915,12.5,45.5,25.6,5.8,20.1,107.9,285.4,417.2,387.4,98.6,1.9,1.9,1409.8,58.0,51.5,1197.9,102.5,58.0,51.5,1197.9,102.4,1409.8000000000002
EAST UTTAR PRADESH,1916,0.0,20.1,0.0,6.9,7.3,243.5,314.8,351.2,197.4,55.5,5.1,0.0,1201.9,20.1,14.2,1106.9,60.7,20.1,14.2,1106.9,60.6,1201.8
EAST UTTAR PRADESH,1917,7.9,32.2,8.4,3.9,43.8,171.4,356.7,230.0,302.2,55.4,0.0,4.6,1216.5,40.2,56.0,1060.3,60.0,40.1,56.099999999999994,1060.3,60.0,1216.5
EAST UTTAR PRADESH,1918,0.6,0.1,5.3,4.3,20.3,142.0,110.4,261.6,104.0,0.1,1.1,0.9,650.7,0.7,29.9,618.1,2.1,0.7,29.9,618.0,2.1,650.7
EAST UTTAR PRADESH,1919,46.2,9.6,2.9,6.5,12.2,68.8,347.4,237.4,228.9,59.1,0.1,4.4,1023.4,55.7,21.5,882.5,63.6,55.800000000000004,21.6,882.5,63.6,1023.5
EAST UTTAR PRADESH,1920,0.0,12.5,13.6,0.8,16.0,86.2,468.4,161.4,98.2,3.1,0.0,0.0,860.2,12.6,30.3,814.2,3.1,12.5,30.4,814.2,3.1,860.2
EAST UTTAR PRADESH,1921,41.2,0.7,2.5,8.5,0.5,166.8,203.6,460.7,218.2,11.1,0.0,1.0,1114.7,41.9,11.5,1049.3,12.1,41.900000000000006,11.5,1049.3,12.1,1114.8
EAST UTTAR PRADESH,1922,27.6,5.7,0.0,4.4,2.9,130.2,436.8,438.1,299.1,3.1,0.6,15.5,1364.0,33.4,7.3,1304.1,19.2,33.300000000000004,7.300000000000001,1304.2,19.2,1364.0
EAST UTTAR PRADESH,1923,1.2,38.1,0.1,0.1,5.4,41.9,276.6,340.5,261.7,93.2,1.0,16.2,1076.2,39.3,5.7,920.7,110.5,39.300000000000004,5.6000000000000005,920.7,110.4,1076.0000000000002
EAST UTTAR PRADESH,1924,11.5,7.3,1.0,0.2,2.2,42.1,500.9,239.9,266.3,29.2,11.1,8.3,1119.9,18.8,3.4,1049.2,48.6,18.8,3.4000000000000004,1049.2,48.599999999999994,1119.9999999999998
EAST UTTAR PRADESH,1925,5.2,0.0,0.4,16.7,20.9,140.8,443.9,236.3,233.1,6.0,10.9,0.0,1114.1,5.2,37.9,1054.1,16.9,5.2,38.0,1054.1,16.9,1114.2
EAST UTTAR PRADESH,1926,11.3,2.5,44.6,14.0,19.0,18.7,365.5,259.8,225.2,26.8,0.5,1.5,989.5,13.8,77.6,869.3,28.8,13.8,77.6,869.2,28.8,989.4000000000001
EAST UTTAR PRADESH,1927,6.4,21.3,15.5,1.6,29.7,67.8,280.5,306.3,151.8,73.4,72.9,3.9,1031.2,27.7,46.9,806.4,150.2,27.700000000000003,46.8,806.4000000000001,150.20000000000002,1031.1000000000001
EAST UTTAR PRADESH,1928,24.9,84.3,0.7,12.7,11.7,118.4,290.8,112.1,65.2,68.6,0.3,15.1,804.8,109.2,25.1,586.5,84.0,109.19999999999999,25.099999999999998,586.5000000000001,83.99999999999999,804.8000000000001
EAST UTTAR PRADESH,1929,42.4,1.4,13.0,1.7,6.6,163.7,286.7,354.6,48.5,53.3,0.0,43.0,1014.8,43.8,21.2,853.5,96.3,43.8,21.299999999999997,853.5,96.3,1014.9
EAST UTTAR PRADESH,1930,11.3,16.8,5.2,3.5,6.1,54.2,367.0,265.0,284.8,38.6,3.5,13.4,1069.5,28.1,14.8,971.1,55.6,28.1,14.799999999999999,971.0,55.5,1069.4
EAST UTTAR PRADESH,1931,0.5,27.4,1.8,0.2,8.6,36.8,297.0,240.2,332.0,102.3,0.2,0.1,1047.1,27.9,10.6,905.9,102.7,27.9,10.6,906.0,102.6,1047.1
EAST UTTAR PRADESH,1932,0.0,5.5,2.2,1.4,7.6,89.4,170.1,287.4,125.7,16.8,29.5,2.9,738.5,5.5,11.2,672.6,49.2,5.5,11.2,672.6,49.199999999999996,738.4999999999999
EAST UTTAR PRADESH,1933,14.8,18.5,2.9,37.0,46.8,128.0,223.7,247.3,158.1,100.5,0.0,0.0,977.5,33.3,86.6,757.1,100.5,33.3,86.69999999999999,757.1,100.5,977.6
EAST UTTAR PRADESH,1934,33.7,1.6,12.5,1.0,1.5,148.7,360.7,257.3,236.4,9.5,1.5,3.9,1068.4,35.3,15.0,1003.1,14.9,35.300000000000004,15.0,1003.1,14.9,1068.3000000000002
EAST UTTAR PRADESH,1935,19.9,18.0,0.0,10.8,0.2,73.9,259.0,325.3,198.1,0.0,0.0,14.6,919.8,37.9,11.1,856.2,14.6,37.9,11.0,856.3000000000001,14.6,919.8000000000001
EAST UTTAR PRADESH,1936,6.3,31.1,4.1,4.6,24.2,219.5,598.8,354.2,252.5,28.4,3.3,18.4,1545.5,37.4,32.8,1425.1,50.1,37.4,32.9,1425.0,50.099999999999994,1545.4
EAST UTTAR PRADESH,1937,0.0,58.3,1.4,6.0,21.2,94.9,313.5,363.9,102.2,70.5,0.1,3.3,1035.3,58.3,28.6,874.6,73.9,58.3,28.6,874.5,73.89999999999999,1035.3
EAST UTTAR PRADESH,1938,24.5,11.5,0.0,1.7,37.4,285.7,376.8,378.9,224.2,33.1,0.3,0.0,1374.2,36.0,39.1,1265.6,33.4,36.0,39.1,1265.6000000000001,33.4,1374.1
EAST UTTAR PRADESH,1939,14.0,21.0,4.3,1.1,2.5,146.8,284.4,227.6,222.6,20.7,0.0,0.0,945.0,35.0,7.9,881.5,20.7,35.0,7.9,881.4,20.7,945.0000000000001
EAST UTTAR PRADESH,1940,8.3,20.9,31.5,5.0,10.5,66.2,256.7,315.2,121.0,5.9,0.0,25.8,866.8,29.2,46.9,759.1,31.7,29.2,47.0,759.0999999999999,31.700000000000003,866.9999999999999
EAST UTTAR PRADESH,1941,19.0,5.6,0.4,0.2,19.1,138.3,142.8,297.5,171.0,4.0,0.2,0.0,798.2,24.6,19.7,749.7,4.2,24.6,19.700000000000003,749.6,4.2,798.1000000000001
EAST UTTAR PRADESH,1942,56.2,55.8,7.9,4.7,4.9,99.6,277.8,312.4,203.0,0.2,0.0,6.2,1028.6,111.9,17.5,892.8,6.4,112.0,17.5,892.8,6.4,1028.7
EAST UTTAR PRADESH,1943,24.3,7.3,0.1,20.7,15.6,75.4,231.3,444.4,266.5,15.4,0.0,0.0,1101.1,31.6,36.5,1017.5,15.4,31.6,36.4,1017.6,15.4,1101.0
EAST UTTAR PRADESH,1944,19.2,41.6,63.7,12.4,6.3,105.9,278.4,304.7,178.5,47.5,0.0,3.2,1061.5,60.8,82.3,867.5,50.8,60.8,82.4,867.5,50.7,1061.4
EAST UTTAR PRADESH,1945,46.5,1.8,1.7,14.9,12.0,70.3,239.3,211.5,267.9,108.9,0.0,5.7,980.4,48.3,28.5,789.0,114.6,48.3,28.6,789.0,114.60000000000001,980.5
EAST UTTAR PRADESH,1946,0.0,25.7,0.5,26.9,35.0,88.2,395.5,219.5,142.6,92.5,10.5,2.0,1038.9,25.7,62.4,845.8,105.0,25.7,62.4,845.8000000000001,105.0,1038.9
EAST UTTAR PRADESH,1947,17.3,7.3,11.3,0.7,14.5,88.0,419.4,229.5,189.0,27.7,0.0,1.6,1006.3,24.6,26.5,925.9,29.3,24.6,26.5,925.9,29.3,1006.3000000000001
EAST UTTAR PRADESH,1948,28.3,9.9,0.5,0.7,14.0,100.2,420.4,391.7,275.5,66.8,15.1,0.0,1323.1,38.2,15.3,1187.8,81.9,38.2,15.2,1187.8,81.89999999999999,1323.1
EAST UTTAR PRADESH,1949,3.8,41.3,1.2,3.8,28.5,52.7,287.8,352.4,272.4,86.7,0.5,0.0,1131.0,45.1,33.5,965.2,87.2,45.099999999999994,33.5,965.3,87.2,1131.1000000000001
EAST UTTAR PRADESH,1950,28.8,7.5,19.8,0.2,10.6,147.1,250.9,366.8,91.2,3.3,0.1,25.1,951.4,36.3,30.6,856.0,28.6,36.3,30.6,856.0,28.5,951.4000000000001
EAST UTTAR PRADESH,1951,27.4,10.9,21.6,6.1,2.5,114.4,139.2,247.4,168.3,12.7,2.0,0.1,752.5,38.3,30.2,669.3,14.8,38.3,30.200000000000003,669.3,14.799999999999999,752.6
EAST UTTAR PRADESH,1952,2.8,12.8,33.7,2.7,9.4,244.8,161.9,350.1,110.8,4.4,0.0,2.6,935.9,15.6,45.8,867.5,7.1,15.600000000000001,45.800000000000004,867.6,7.0,936.0
EAST UTTAR PRADESH,1953,32.4,6.3,1.3,3.4,14.9,138.4,497.5,323.7,243.6,3.6,0.0,1.7,1266.9,38.7,19.6,1203.3,5.3,38.699999999999996,19.6,1203.1999999999998,5.3,1266.8
EAST UTTAR PRADESH,1954,36.5,32.1,1.7,0.0,3.6,65.2,309.9,300.4,186.5,33.6,0.0,0.2,969.7,68.6,5.2,862.0,33.8,68.6,5.3,862.0,33.800000000000004,969.7
EAST UTTAR PRADESH,1955,34.4,9.6,1.2,1.9,4.5,202.1,529.9,310.8,230.7,99.1,0.0,0.1,1424.3,44.0,7.6,1273.6,99.2,44.0,7.6,1273.5,99.19999999999999,1424.2999999999997
EAST UTTAR PRADESH,1956,21.5,5.7,12.3,1.2,39.7,165.2,220.3,281.1,292.3,167.2,38.9,8.7,1254.1,27.2,53.1,959.0,214.9,27.2,53.2,958.9000000000001,214.79999999999998,1254.1000000000001
EAST UTTAR PRADESH,1957,44.2,0.4,18.0,1.0,1.0,56.4,367.3,293.5,163.3,5.1,0.1,5.4,955.7,44.6,20.0,880.5,10.5,44.6,20.0,880.5,10.6,955.6999999999999
EAST UTTAR PRADESH,1958,14.6,3.2,5.8,4.4,1.3,52.6,247.3,388.5,184.4,111.9,0.0,2.9,1016.9,17.8,11.5,872.8,114.8,17.8,11.5,872.8000000000001,114.80000000000001,1016.9
EAST UTTAR PRADESH,1959,53.2,4.2,4.8,4.1,36.0,44.4,234.1,274.6,85.9,125.9,2.0,0.0,869.2,57.4,44.9,639.0,127.9,57.400000000000006,44.9,639.0,127.9,869.1999999999999
EAST UTTAR PRADESH,1960,9.6,0.1,36.3,2.9,5.9,75.2,411.0,317.2,174.5,136.7,0.6,0.0,1170.0,9.7,45.1,977.8,137.4,9.7,45.099999999999994,977.9,137.29999999999998,1170.0
EAST UTTAR PRADESH,1961,24.7,25.6,0.0,1.6,6.6,92.7,285.1,407.0,154.8,203.5,0.6,11.9,1214.3,50.3,8.3,939.6,216.0,50.3,8.2,939.5999999999999,216.0,1214.1
EAST UTTAR PRADESH,1962,28.6,17.0,9.2,4.8,3.2,81.7,226.3,428.1,265.4,2.3,0.0,5.4,1072.0,45.6,17.2,1001.4,7.7,45.6,17.2,1001.5,7.7,1072.0000000000002
EAST UTTAR PRADESH,1963,14.8,2.4,10.0,8.6,19.4,99.9,320.8,339.9,146.1,24.9,8.0,1.7,996.3,17.1,38.0,906.7,34.5,17.2,38.0,906.7,34.6,996.5
EAST UTTAR PRADESH,1964,1.6,6.6,0.2,3.7,43.4,82.9,398.7,179.9,292.2,18.3,0.8,8.5,1036.6,8.2,47.3,953.6,27.6,8.2,47.3,953.7,27.6,1036.8
EAST UTTAR PRADESH,1965,2.1,0.7,9.9,19.3,2.7,21.4,204.5,213.6,161.7,47.9,0.5,1.2,685.5,2.8,32.0,601.1,49.6,2.8,31.900000000000002,601.2,49.6,685.5000000000001
EAST UTTAR PRADESH,1966,13.5,8.8,0.2,0.0,8.4,185.7,149.3,274.3,23.1,15.0,18.3,11.1,707.8,22.3,8.6,632.5,44.4,22.3,8.6,632.4,44.4,707.7
EAST UTTAR PRADESH,1967,2.1,0.1,30.5,9.2,8.1,81.0,264.7,443.3,155.9,2.7,0.7,31.0,1029.4,2.2,47.8,945.0,34.4,2.2,47.800000000000004,944.9,34.4,1029.3000000000002
EAST UTTAR PRADESH,1968,28.8,5.5,4.5,2.6,1.7,95.1,311.3,251.1,104.1,32.9,0.0,2.3,840.0,34.3,8.8,761.8,35.2,34.3,8.799999999999999,761.6,35.199999999999996,839.9
EAST UTTAR PRADESH,1969,2.8,2.6,2.9,7.0,37.3,59.2,370.1,322.2,200.5,6.8,13.3,0.0,1024.6,5.4,47.2,952.0,20.0,5.4,47.199999999999996,952.0,20.1,1024.7
EAST UTTAR PRADESH,1970,31.3,41.3,8.4,2.1,30.3,178.1,197.9,226.1,365.5,51.2,0.1,0.0,1132.3,72.6,40.8,967.5,51.4,72.6,40.8,967.6,51.300000000000004,1132.3
EAST UTTAR PRADESH,1971,15.7,11.6,7.1,39.6,54.5,202.5,295.3,386.7,221.8,75.8,0.5,0.0,1311.1,27.3,101.3,1106.3,76.3,27.299999999999997,101.2,1106.3,76.3,1311.1
EAST UTTAR PRADESH,1972,9.7,23.4,3.0,1.1,1.0,26.9,185.8,208.3,167.8,24.6,14.8,0.4,666.9,33.1,5.1,588.9,39.7,33.099999999999994,5.1,588.8,39.800000000000004,666.8
EAST UTTAR PRADESH,1973,11.7,18.3,0.7,0.0,17.9,119.7,245.1,257.8,174.5,109.7,0.1,0.1,955.7,30.0,18.7,797.0,110.0,30.0,18.599999999999998,797.1,109.89999999999999,955.6000000000001
EAST UTTAR PRADESH,1974,0.5,3.2,4.9,0.2,7.0,53.3,375.6,257.4,126.6,38.2,1.5,13.7,882.2,3.7,12.1,813.0,53.4,3.7,12.100000000000001,812.9,53.400000000000006,882.1000000000001
EAST UTTAR PRADESH,1975,13.5,7.6,13.1,0.8,8.0,234.9,405.9,312.5,188.9,40.3,0.0,0.0,1225.5,21.1,21.9,1142.2,40.3,21.1,21.9,1142.2,40.3,1225.5
EAST UTTAR PRADESH,1976,6.1,3.5,0.2,5.7,23.4,61.4,254.0,309.3,254.8,4.8,0.3,0.1,923.5,9.5,29.4,879.5,5.2,9.6,29.299999999999997,879.5,5.199999999999999,923.6
EAST UTTAR PRADESH,1977,10.3,3.7,0.1,9.8,30.9,57.9,397.2,193.5,128.5,66.4,0.7,15.1,914.1,14.1,40.8,777.1,82.2,14.0,40.8,777.0999999999999,82.2,914.1
EAST UTTAR PRADESH,1978,27.9,27.2,31.6,9.6,6.5,187.1,327.2,262.6,219.1,12.2,1.6,3.9,1116.3,55.0,47.8,995.9,17.6,55.099999999999994,47.7,996.0,17.7,1116.5
EAST UTTAR PRADESH,1979,27.6,30.6,2.3,6.8,12.0,85.2,320.6,118.1,31.6,18.5,33.6,9.6,696.5,58.2,21.1,555.5,61.7,58.2,21.1,555.5,61.7,696.5000000000001
EAST UTTAR PRADESH,1980,3.0,4.2,8.9,0.3,15.5,153.4,553.1,449.7,269.8,19.8,0.2,10.7,1488.5,7.1,24.7,1426.0,30.7,7.2,24.700000000000003,1426.0,30.7,1488.6000000000001
EAST UTTAR PRADESH,1981,19.6,3.7,11.8,4.8,29.2,80.0,436.0,216.8,293.0,1.4,10.9,3.1,1110.1,23.3,45.8,1025.7,15.4,23.3,45.8,1025.8,15.4,1110.3000000000002
EAST UTTAR PRADESH,1982,34.7,9.9,40.3,11.1,44.9,120.1,215.2,316.6,281.9,10.4,20.5,5.0,1110.6,44.6,96.3,933.8,35.9,44.6,96.3,933.8,35.9,1110.6
EAST UTTAR PRADESH,1983,20.0,1.6,0.7,24.9,45.9,104.2,271.0,242.5,364.2,110.4,0.0,19.6,1204.8,21.6,71.5,981.9,129.9,21.6,71.5,981.9000000000001,130.0,1205.0
EAST UTTAR PRADESH,1984,24.0,23.5,1.4,9.4,10.7,286.9,329.7,203.7,164.1,18.5,0.0,4.7,1076.7,47.5,21.6,984.4,23.3,47.5,21.5,984.4,23.2,1076.6
EAST UTTAR PRADESH,1985,20.8,0.0,0.5,2.2,10.4,69.7,351.8,215.7,333.3,158.3,0.0,13.2,1175.9,20.8,13.1,970.5,171.6,20.8,13.100000000000001,970.5,171.5,1175.8999999999999
EAST UTTAR PRADESH,1986,7.1,36.5,0.9,5.6,26.0,116.9,301.0,245.3,121.2,31.6,1.0,42.5,935.3,43.5,32.4,784.4,75.0,43.6,32.5,784.4000000000001,75.1,935.6
EAST UTTAR PRADESH,1987,11.1,6.4,2.6,6.4,22.2,20.7,215.9,167.6,289.5,78.7,0.0,3.5,824.7,17.5,31.3,693.7,82.2,17.5,31.2,693.7,82.2,824.6
EAST UTTAR PRADESH,1988,2.3,11.1,17.4,14.0,17.4,107.0,375.4,365.0,102.3,54.7,0.0,18.5,1085.1,13.4,48.8,949.7,73.2,13.399999999999999,48.8,949.6999999999999,73.2,1085.1
EAST UTTAR PRADESH,1989,14.5,4.3,9.3,0.0,7.3,138.4,370.7,194.7,207.4,7.9,1.8,13.6,969.9,18.8,16.6,911.3,23.2,18.8,16.6,911.1999999999999,23.3,969.9
EAST UTTAR PRADESH,1990,0.0,42.6,9.5,1.8,42.3,135.7,488.8,212.2,153.9,12.0,0.0,7.4,1106.1,42.6,53.6,990.6,19.3,42.6,53.599999999999994,990.6,19.4,1106.2000000000003
EAST UTTAR PRADESH,1991,8.6,10.9,7.9,3.9,4.1,98.2,123.0,395.9,201.6,0.2,2.7,18.3,875.2,19.5,15.9,818.7,21.1,19.5,15.9,818.6999999999999,21.200000000000003,875.3000000000001
EAST UTTAR PRADESH,1992,9.0,8.7,0.3,1.2,14.0,51.4,243.3,233.2,191.1,103.9,7.3,0.0,863.4,17.7,15.5,719.0,111.2,17.7,15.5,719.0,111.2,863.3999999999999
EAST UTTAR PRADESH,1993,1.7,5.1,23.2,8.9,33.9,162.5,142.6,206.6,240.7,7.8,0.5,0.3,834.0,6.8,66.1,752.4,8.6,6.8,66.0,752.4000000000001,8.600000000000001,833.8
EAST UTTAR PRADESH,1994,22.2,24.7,0.1,9.5,7.6,127.5,230.8,300.1,177.5,10.0,0.3,0.0,910.2,46.9,17.3,835.8,10.2,46.9,17.2,835.9000000000001,10.3,910.3
EAST UTTAR PRADESH,1995,19.2,23.1,1.9,2.0,2.1,133.8,173.0,290.4,187.2,2.4,16.7,8.4,860.5,42.3,6.1,784.5,27.6,42.3,6.0,784.4000000000001,27.5,860.2
EAST UTTAR PRADESH,1996,55.6,39.6,0.6,2.5,1.2,145.1,201.0,337.9,147.1,79.8,0.0,0.0,1010.3,95.2,4.3,831.0,79.8,95.2,4.3,831.1,79.8,1010.4
EAST UTTAR PRADESH,1997,6.0,0.4,0.6,13.3,15.8,69.5,291.3,41.5,32.1,8.1,4.1,10.8,493.3,6.4,29.7,434.3,23.0,6.4,29.700000000000003,434.40000000000003,23.0,493.50000000000006
EAST UTTAR PRADESH,1998,9.5,8.6,14.2,6.6,20.1,55.4,218.3,247.0,63.8,14.5,3.0,0.0,661.0,18.1,41.0,584.4,17.5,18.1,40.9,584.5,17.5,661.0
